node_id,true_label,nominal_mask_rate,perturbation_seed,derived_sampling_seed,num_hops,top_k,rho,neighbourhood_size,subgraph_edges,active_entries_before,num_entries_masked,realized_mask_rate,baseline_predicted_label,perturbed_predicted_label,pred_same,baseline_confidence,perturbed_baseline_class_confidence,baseline_class_confidence_delta,perturbed_max_confidence,baseline_top_k_available,perturbed_active_features,perturbed_degenerate_features,perturbed_output_kernel_valid,output_bandwidth,output_centered_norm,perturbed_solver_converged,optimizer_iterations,perturbed_num_nonzero,perturbed_top_k_available,explanation_available,jaccard,intersection_size,union_size,final_objective,failure_reason
1903,5,0.05,101,120043725,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.7305061221122742,-0.008222222328186035,0.7305061221122742,True,254,1179,True,0.19567619264125824,6.928550720214844,True,279,42,True,True,0.8181818181818182,9.0,11.0,0.2897328734397888,
1903,5,0.05,102,121043728,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.738632321357727,-9.60230827331543e-05,0.738632321357727,True,250,1183,True,0.19482587277889252,6.98276424407959,True,275,34,True,True,0.8181818181818182,9.0,11.0,0.2766115367412567,
1903,5,0.05,103,122043731,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.6923726201057434,-0.0463557243347168,0.6923726201057434,True,256,1177,True,0.19718408584594727,7.122713565826416,True,279,35,True,True,0.8181818181818182,9.0,11.0,0.3138222396373749,
1903,5,0.05,104,123043734,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.738791286945343,6.29425048828125e-05,0.738791286945343,True,250,1183,True,0.19714486598968506,7.025178909301758,True,272,36,True,True,0.6666666666666666,8.0,12.0,0.29627925157546997,
1903,5,0.05,105,124043737,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.6750296354293823,-0.06369870901107788,0.6750296354293823,True,251,1182,True,0.18836316466331482,6.880682468414307,True,306,40,True,True,0.6666666666666666,8.0,12.0,0.2945878505706787,
1903,5,0.05,106,125043740,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.7211849689483643,-0.017543375492095947,0.7211849689483643,True,254,1179,True,0.20235642790794373,7.078895568847656,True,265,30,True,True,0.5384615384615384,7.0,13.0,0.29220205545425415,
1903,5,0.05,107,126043743,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.7529928684234619,0.014264523983001709,0.7529928684234619,True,253,1180,True,0.1984357088804245,6.952674388885498,True,281,29,True,True,0.8181818181818182,9.0,11.0,0.2901221215724945,
1903,5,0.05,108,127043746,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.6501185297966003,-0.08860981464385986,0.6501185297966003,True,256,1177,True,0.2041468620300293,6.845705509185791,True,281,27,True,True,0.8181818181818182,9.0,11.0,0.2654702067375183,
1903,5,0.05,109,128043749,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.6813833713531494,-0.05734497308731079,0.6813833713531494,True,256,1177,True,0.1925133615732193,6.981250762939453,True,270,37,True,True,0.8181818181818182,9.0,11.0,0.27959930896759033,
1903,5,0.05,110,129043752,2,10,0.03,26,78,533,27,0.05065666041275797,5,5,True,0.7387283444404602,0.7352502942085266,-0.0034780502319335938,0.7352502942085266,True,250,1183,True,0.19183748960494995,6.94340181350708,True,329,28,True,True,0.6666666666666666,8.0,12.0,0.29900234937667847,
1903,5,0.1,101,120043826,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.708525538444519,-0.030202805995941162,0.708525538444519,True,246,1187,True,0.19942688941955566,7.008522987365723,True,264,46,True,True,0.5384615384615384,7.0,13.0,0.3023378849029541,
1903,5,0.1,102,121043829,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.7276345491409302,-0.01109379529953003,0.7276345491409302,True,246,1187,True,0.19917979836463928,6.865134239196777,True,274,26,True,True,0.8181818181818182,9.0,11.0,0.28910717368125916,
1903,5,0.1,103,122043832,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.5799745321273804,-0.15875381231307983,0.5799745321273804,True,249,1184,True,0.19904527068138123,7.366444110870361,True,351,29,True,True,0.6666666666666666,8.0,12.0,0.2486029416322708,
1903,5,0.1,104,123043835,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6511942148208618,-0.08753412961959839,0.6511942148208618,True,240,1193,True,0.20034518837928772,7.087518215179443,True,257,41,True,True,0.6666666666666666,8.0,12.0,0.3008533716201782,
1903,5,0.1,105,124043838,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6897760629653931,-0.04895228147506714,0.6897760629653931,True,243,1190,True,0.19541148841381073,7.035082817077637,True,422,38,True,True,0.6666666666666666,8.0,12.0,0.3061119318008423,
1903,5,0.1,106,125043841,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6953462958335876,-0.04338204860687256,0.6953462958335876,True,246,1187,True,0.19932879507541656,6.950225830078125,True,294,38,True,True,0.8181818181818182,9.0,11.0,0.3349692225456238,
1903,5,0.1,107,126043844,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6751574873924255,-0.06357085704803467,0.6751574873924255,True,242,1191,True,0.20341476798057556,7.349514484405518,True,268,32,True,True,0.6666666666666666,8.0,12.0,0.2990038990974426,
1903,5,0.1,108,127043847,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.5482409596443176,-0.19048738479614258,0.5482409596443176,True,249,1184,True,0.18914952874183655,7.16645622253418,True,367,48,True,True,0.6666666666666666,8.0,12.0,0.2838716506958008,
1903,5,0.1,109,128043850,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6812511086463928,-0.05747723579406738,0.6812511086463928,True,241,1192,True,0.20072245597839355,7.091455459594727,True,245,30,True,True,0.6666666666666666,8.0,12.0,0.2884131371974945,
1903,5,0.1,110,129043853,2,10,0.03,26,78,533,53,0.09943714821763602,5,5,True,0.7387283444404602,0.6816751956939697,-0.05705314874649048,0.6816751956939697,True,247,1186,True,0.19502535462379456,7.127561092376709,True,248,29,True,True,0.5384615384615384,7.0,13.0,0.2931448221206665,
1903,5,0.2,101,120043927,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.68846595287323,-0.050262391567230225,0.68846595287323,True,225,1208,True,0.20450249314308167,6.78029727935791,True,300,41,True,True,0.6666666666666666,8.0,12.0,0.28245389461517334,
1903,5,0.2,102,121043930,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.6352850198745728,-0.10344332456588745,0.6352850198745728,True,229,1204,True,0.19030825793743134,6.934116840362549,True,247,44,True,True,0.42857142857142855,6.0,14.0,0.31721776723861694,
1903,5,0.2,103,122043933,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.4550238251686096,-0.2837045192718506,0.4550238251686096,True,231,1202,True,0.19473057985305786,7.664900779724121,True,278,48,True,True,0.42857142857142855,6.0,14.0,0.3248269855976105,
1903,5,0.2,104,123043936,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.6315596103668213,-0.10716873407363892,0.6315596103668213,True,226,1207,True,0.1993413269519806,7.255012512207031,True,264,40,True,True,0.3333333333333333,5.0,15.0,0.31267091631889343,
1903,5,0.2,105,124043939,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.6130642890930176,-0.12566405534744263,0.6130642890930176,True,223,1210,True,0.1845557540655136,6.980757713317871,True,298,51,True,True,0.5384615384615384,7.0,13.0,0.36190858483314514,
1903,5,0.2,106,125043942,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.4837886095046997,-0.2549397349357605,0.4837886095046997,True,225,1208,True,0.181638702750206,7.3519206047058105,True,296,44,True,True,0.25,4.0,16.0,0.36255282163619995,
1903,5,0.2,107,126043945,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.5307039022445679,-0.20802444219589233,0.5307039022445679,True,234,1199,True,0.1925838440656662,7.193089008331299,True,467,52,True,True,0.42857142857142855,6.0,14.0,0.35759878158569336,
1903,5,0.2,108,127043948,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.5728909373283386,-0.16583740711212158,0.5728909373283386,True,225,1208,True,0.1978318840265274,7.078244209289551,True,363,35,True,True,0.42857142857142855,6.0,14.0,0.3654342293739319,
1903,5,0.2,109,128043951,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.5359635949134827,-0.20276474952697754,0.5359635949134827,True,229,1204,True,0.1859813779592514,7.181529998779297,True,230,38,True,True,0.5384615384615384,7.0,13.0,0.2999996542930603,
1903,5,0.2,110,129043954,2,10,0.03,26,78,533,107,0.20075046904315197,5,5,True,0.7387283444404602,0.6388691067695618,-0.09985923767089844,0.6388691067695618,True,221,1212,True,0.20306998491287231,6.860396862030029,True,338,33,True,True,0.5384615384615384,7.0,13.0,0.3320392072200775,
1749,2,0.01,101,118502546,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6292846202850342,-0.0016990303993225098,0.6292846202850342,True,837,596,True,0.19824503362178802,41.84218978881836,True,201,34,True,True,0.8181818181818182,9.0,11.0,0.4784022569656372,
1749,2,0.01,102,119502549,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6280489563941956,-0.002934694290161133,0.6280489563941956,True,837,596,True,0.19918982684612274,41.7447395324707,True,194,36,True,True,0.8181818181818182,9.0,11.0,0.4810900390148163,
1749,2,0.01,103,120502552,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6299009323120117,-0.0010827183723449707,0.6299009323120117,True,837,596,True,0.1989850550889969,41.76408004760742,True,166,35,True,True,1.0,10.0,10.0,0.47904399037361145,
1749,2,0.01,104,121502555,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6362254619598389,0.005241811275482178,0.6362254619598389,True,833,600,True,0.1975334733724594,41.71448516845703,True,176,35,True,True,0.8181818181818182,9.0,11.0,0.4777113199234009,
1749,2,0.01,105,122502558,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6291540861129761,-0.0018295645713806152,0.6291540861129761,True,839,594,True,0.19966061413288116,41.75156784057617,True,201,34,True,True,0.8181818181818182,9.0,11.0,0.48070552945137024,
1749,2,0.01,106,123502561,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6304535269737244,-0.0005301237106323242,0.6304535269737244,True,834,599,True,0.199284628033638,41.655155181884766,True,201,34,True,True,0.8181818181818182,9.0,11.0,0.47849684953689575,
1749,2,0.01,107,124502564,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6268311738967896,-0.004152476787567139,0.6268311738967896,True,837,596,True,0.20033274590969086,41.81081771850586,True,201,32,True,True,0.8181818181818182,9.0,11.0,0.4786549210548401,
1749,2,0.01,108,125502567,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6244825124740601,-0.006501138210296631,0.6244825124740601,True,836,597,True,0.19706286489963531,41.21854019165039,True,181,37,True,True,0.8181818181818182,9.0,11.0,0.4796968996524811,
1749,2,0.01,109,126502570,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.6291724443435669,-0.001811206340789795,0.6291724443435669,True,832,601,True,0.19843238592147827,41.75828552246094,True,200,33,True,True,1.0,10.0,10.0,0.4795914888381958,
1749,2,0.01,110,127502573,2,10,0.03,194,768,3418,34,0.00994733762434172,2,2,True,0.6309836506843567,0.630244255065918,-0.0007393956184387207,0.630244255065918,True,837,596,True,0.1978140026330948,41.6484260559082,True,180,36,True,True,1.0,10.0,10.0,0.47807177901268005,
1749,2,0.05,101,118502647,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6416302919387817,0.010646641254425049,0.6416302919387817,True,829,604,True,0.19944614171981812,41.68430709838867,True,209,31,True,True,0.8181818181818182,9.0,11.0,0.4818603992462158,
1749,2,0.05,102,119502650,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6185688972473145,-0.012414753437042236,0.6185688972473145,True,821,612,True,0.19755959510803223,41.778568267822266,True,125,23,True,True,0.6666666666666666,8.0,12.0,0.47869953513145447,
1749,2,0.05,103,120502653,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6187276244163513,-0.012256026268005371,0.6187276244163513,True,818,615,True,0.20045079290866852,41.61624526977539,True,216,32,True,True,0.8181818181818182,9.0,11.0,0.48383674025535583,
1749,2,0.05,104,121502656,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6211690306663513,-0.009814620018005371,0.6211690306663513,True,821,612,True,0.1983695775270462,41.66547393798828,True,199,36,True,True,0.8181818181818182,9.0,11.0,0.48653170466423035,
1749,2,0.05,105,122502659,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6181004047393799,-0.012883245944976807,0.6181004047393799,True,820,613,True,0.20137916505336761,41.94327926635742,True,164,27,True,True,0.6666666666666666,8.0,12.0,0.48003092408180237,
1749,2,0.05,106,123502662,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6138718724250793,-0.017111778259277344,0.6138718724250793,True,821,612,True,0.1990923434495926,41.534122467041016,True,175,35,True,True,0.5384615384615384,7.0,13.0,0.4808856248855591,
1749,2,0.05,107,124502665,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6214773058891296,-0.00950634479522705,0.6214773058891296,True,824,609,True,0.19985546171665192,41.88996124267578,True,146,30,True,True,0.8181818181818182,9.0,11.0,0.4819742739200592,
1749,2,0.05,108,125502668,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6249280571937561,-0.006055593490600586,0.6249280571937561,True,822,611,True,0.19559431076049805,41.24419021606445,True,201,33,True,True,0.6666666666666666,8.0,12.0,0.4847705066204071,
1749,2,0.05,109,126502671,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.5938602685928345,-0.03712338209152222,0.5938602685928345,True,821,612,True,0.201791450381279,41.717742919921875,True,143,32,True,True,0.8181818181818182,9.0,11.0,0.4835195243358612,
1749,2,0.05,110,127502674,2,10,0.03,194,768,3418,171,0.05002925687536571,2,2,True,0.6309836506843567,0.6181303262710571,-0.01285332441329956,0.6181303262710571,True,821,612,True,0.19202448427677155,41.0650749206543,True,140,33,True,True,0.8181818181818182,9.0,11.0,0.48156464099884033,
1749,2,0.1,101,118502748,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.5969328880310059,-0.03405076265335083,0.5969328880310059,True,811,622,True,0.20131397247314453,41.41915512084961,True,190,34,True,True,0.5384615384615384,7.0,13.0,0.4850541055202484,
1749,2,0.1,102,119502751,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6173161864280701,-0.013667464256286621,0.6173161864280701,True,805,628,True,0.2050495445728302,42.26422119140625,True,135,23,True,True,0.8181818181818182,9.0,11.0,0.47949331998825073,
1749,2,0.1,103,120502754,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6074962019920349,-0.023487448692321777,0.6074962019920349,True,808,625,True,0.19550618529319763,41.33436965942383,True,161,36,True,True,0.6666666666666666,8.0,12.0,0.4876675605773926,
1749,2,0.1,104,121502757,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6056004166603088,-0.02538323402404785,0.6056004166603088,True,814,619,True,0.19926698505878448,41.50311279296875,True,207,31,True,True,0.6666666666666666,8.0,12.0,0.4843848943710327,
1749,2,0.1,105,122502760,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.5934730768203735,-0.037510573863983154,0.5934730768203735,True,800,633,True,0.20030702650547028,41.87580490112305,True,141,26,True,True,0.5384615384615384,7.0,13.0,0.4843347370624542,
1749,2,0.1,106,123502763,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.60069739818573,-0.03028625249862671,0.60069739818573,True,804,629,True,0.20669150352478027,42.16664123535156,True,125,29,True,True,0.5384615384615384,7.0,13.0,0.4826897978782654,
1749,2,0.1,107,124502766,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6020829677581787,-0.02890068292617798,0.6020829677581787,True,800,633,True,0.1998143494129181,41.69026565551758,True,163,30,True,True,0.5384615384615384,7.0,13.0,0.48057079315185547,
1749,2,0.1,108,125502769,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.5869016647338867,-0.04408198595046997,0.5869016647338867,True,806,627,True,0.20072561502456665,41.51298141479492,True,162,29,True,True,0.42857142857142855,6.0,14.0,0.48637256026268005,
1749,2,0.1,109,126502772,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6054664254188538,-0.02551722526550293,0.6054664254188538,True,810,623,True,0.19477911293506622,41.47090148925781,True,189,29,True,True,0.6666666666666666,8.0,12.0,0.4826798439025879,
1749,2,0.1,110,127502775,2,10,0.03,194,768,3418,342,0.10005851375073142,2,2,True,0.6309836506843567,0.6107005476951599,-0.020283102989196777,0.6107005476951599,True,797,636,True,0.1994296759366989,41.8980712890625,True,176,30,True,True,0.5384615384615384,7.0,13.0,0.4843554198741913,
1749,2,0.2,101,118502849,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.6050468683242798,-0.025936782360076904,0.6050468683242798,True,770,663,True,0.1918652504682541,41.19147491455078,True,137,27,True,True,0.5384615384615384,7.0,13.0,0.49056917428970337,
1749,2,0.2,102,119502852,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5872284173965454,-0.04375523328781128,0.5872284173965454,True,765,668,True,0.20549017190933228,41.89958572387695,True,110,16,True,True,0.6666666666666666,8.0,12.0,0.4833413064479828,
1749,2,0.2,103,120502855,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5363694429397583,-0.09461420774459839,0.5363694429397583,True,780,653,True,0.19988761842250824,41.52638626098633,True,156,39,True,True,0.42857142857142855,6.0,14.0,0.4857312738895416,
1749,2,0.2,104,121502858,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5823678970336914,-0.04861575365066528,0.5823678970336914,True,769,664,True,0.2018694430589676,41.22534942626953,True,128,25,True,True,0.6666666666666666,8.0,12.0,0.4804506003856659,
1749,2,0.2,105,122502861,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5943750143051147,-0.03660863637924194,0.5943750143051147,True,761,672,True,0.19987113773822784,41.30327606201172,True,180,36,True,True,0.42857142857142855,6.0,14.0,0.48870307207107544,
1749,2,0.2,106,123502864,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5744504332542419,-0.056533217430114746,0.5744504332542419,True,771,662,True,0.19637639820575714,41.177101135253906,True,125,32,True,True,0.42857142857142855,6.0,14.0,0.4901138246059418,
1749,2,0.2,107,124502867,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5268317461013794,-0.1041519045829773,0.5268317461013794,True,770,663,True,0.200969859957695,40.43809509277344,True,152,37,True,True,0.25,4.0,16.0,0.48933127522468567,
1749,2,0.2,108,125502870,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.6047980189323425,-0.02618563175201416,0.6047980189323425,True,772,661,True,0.20219247043132782,41.66353988647461,True,150,29,True,True,0.3333333333333333,5.0,15.0,0.48657676577568054,
1749,2,0.2,109,126502873,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.6034602522850037,-0.027523398399353027,0.6034602522850037,True,766,667,True,0.19197550415992737,40.347618103027344,True,132,30,True,True,0.5384615384615384,7.0,13.0,0.4858078360557556,
1749,2,0.2,110,127502876,2,10,0.03,194,768,3418,684,0.20011702750146285,2,2,True,0.6309836506843567,0.5598618388175964,-0.07112181186676025,0.5598618388175964,True,763,670,True,0.19744977355003357,41.4850959777832,True,172,33,True,True,0.5384615384615384,7.0,13.0,0.4868146479129791,
1726,2,0.01,101,118272385,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5214536190032959,0.002448558807373047,0.5214536190032959,True,815,618,True,0.23660703003406525,42.78852462768555,True,203,19,True,True,1.0,10.0,10.0,0.46040457487106323,
1726,2,0.01,102,119272388,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5200522541999817,0.0010471940040588379,0.5200522541999817,True,815,618,True,0.2351931780576706,42.75638198852539,True,206,23,True,True,0.8181818181818182,9.0,11.0,0.46290063858032227,
1726,2,0.01,103,120272391,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.519012987613678,7.927417755126953e-06,0.519012987613678,True,813,620,True,0.23674029111862183,42.911949157714844,True,203,23,True,True,0.8181818181818182,9.0,11.0,0.46065813302993774,
1726,2,0.01,104,121272394,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5200048685073853,0.0009998083114624023,0.5200048685073853,True,816,617,True,0.2367597222328186,42.705223083496094,True,177,22,True,True,1.0,10.0,10.0,0.459858238697052,
1726,2,0.01,105,122272397,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5109372735023499,-0.008067786693572998,0.5109372735023499,True,816,617,True,0.23924332857131958,43.3629264831543,True,185,20,True,True,0.8181818181818182,9.0,11.0,0.45749157667160034,
1726,2,0.01,106,123272400,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.518828809261322,-0.00017625093460083008,0.518828809261322,True,816,617,True,0.23801006376743317,42.77513885498047,True,204,21,True,True,0.8181818181818182,9.0,11.0,0.4574870765209198,
1726,2,0.01,107,124272403,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5124592781066895,-0.0065457820892333984,0.5124592781066895,True,813,620,True,0.23491401970386505,42.53706359863281,True,193,23,True,True,1.0,10.0,10.0,0.46091654896736145,
1726,2,0.01,108,125272406,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5297060608863831,0.010701000690460205,0.5297060608863831,True,815,618,True,0.23379597067832947,42.74913787841797,True,211,21,True,True,1.0,10.0,10.0,0.45835980772972107,
1726,2,0.01,109,126272409,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5201762914657593,0.0011712312698364258,0.5201762914657593,True,817,616,True,0.23466651141643524,42.695152282714844,True,190,22,True,True,1.0,10.0,10.0,0.46041280031204224,
1726,2,0.01,110,127272412,2,10,0.03,190,772,3332,33,0.009903961584633853,2,2,True,0.5190050601959229,0.5207604765892029,0.0017554163932800293,0.5207604765892029,True,818,615,True,0.23542246222496033,42.83555221557617,True,190,21,True,True,0.8181818181818182,9.0,11.0,0.46169570088386536,
1726,2,0.05,101,118272486,2,10,0.03,190,772,3332,167,0.050120048019207684,2,2,True,0.5190050601959229,0.5113376975059509,-0.007667362689971924,0.5113376975059509,True,798,635,True,0.23731309175491333,42.818992614746094,True,182,23,True,True,0.6666666666666666,8.0,12.0,0.4643920660018921,
1726,2,0.05,102,119272489,2,10,0.03,190,772,3332,167,0.050120048019207684,2,2,True,0.5190050601959229,0.504951536655426,-0.014053523540496826,0.504951536655426,True,801,632,True,0.2363763004541397,42.49653244018555,True,156,28,True,True,0.5384615384615384,7.0,13.0,0.4656738340854645,
