node_id,nominal_mask_rate,true_label,baseline_predicted_label,baseline_confidence,active_entries_before,num_perturbations,mean_realized_mask_rate,mean_num_entries_masked,num_prediction_same,num_prediction_changed,prediction_stability,prediction_change_rate,num_explanations_available,num_explanations_unavailable,explanation_availability,mean_jaccard,std_jaccard,median_jaccard,min_jaccard,max_jaccard,num_pred_same_with_explanation,mean_jaccard_pred_same,std_jaccard_pred_same,median_jaccard_pred_same,num_pred_changed_with_explanation,mean_jaccard_pred_changed,mean_confidence_delta,mean_absolute_confidence_delta,median_confidence_delta,num_fewer_than_top_k_nonzero,num_optimizer_nonconvergence
1722,0.2,2,2,0.4012892842292785,2989,10,0.20006691201070587,598.0,10,0,1.0,0.0,10,0,1.0,0.443956043956044,0.09015256541309279,0.4285714285714285,0.3333333333333333,0.5384615384615384,10,0.443956043956044,0.09015256541309279,0.4285714285714285,0,,-0.031148907542228665,0.031148907542228665,-0.0311285108327865,0,0
1726,0.01,2,2,0.5190050601959229,3332,10,0.0099039615846338,33.0,10,0,1.0,0.0,10,0,1.0,0.9090909090909092,0.09582659576267813,0.9090909090909092,0.8181818181818182,1.0,10,0.9090909090909092,0.09582659576267813,0.9090909090909092,0,,0.00033413171768189264,0.0032920956611632926,0.0010235011577606,0,0
1726,0.05,2,2,0.5190050601959229,3332,10,0.050120048019207594,167.0,10,0,1.0,0.0,10,0,1.0,0.6433566433566433,0.08617355482835601,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6433566433566433,0.08617355482835601,0.6666666666666666,0,,-0.01174163520336147,0.011766800284385629,-0.0125399231910705,0,0
1726,0.1,2,2,0.5190050601959229,3332,10,0.09993997599039608,333.0,10,0,1.0,0.0,10,0,1.0,0.6218781218781219,0.12836108220803683,0.6025641025641025,0.4285714285714285,0.8181818181818182,10,0.6218781218781219,0.12836108220803683,0.6025641025641025,0,,-0.03074043691158291,0.03074043691158291,-0.0205179005861282,0,0
1726,0.2,2,2,0.5190050601959229,3332,10,0.1998799519807923,666.0,10,0,1.0,0.0,10,0,1.0,0.543956043956044,0.09731693785597305,0.5384615384615384,0.4285714285714285,0.6666666666666666,10,0.543956043956044,0.09731693785597305,0.5384615384615384,0,,-0.02203747332096098,0.023559489846229516,-0.022430166602134698,0,0
1744,0.01,2,2,0.7981822490692139,3006,10,0.0099800399201596,30.0,10,0,1.0,0.0,10,0,1.0,0.9121212121212121,0.12159031907720533,1.0,0.6666666666666666,1.0,10,0.9121212121212121,0.12159031907720533,1.0,0,,-0.001163816452026315,0.0011671304702758267,-0.0010548830032348,0,0
1744,0.05,2,2,0.7981822490692139,3006,10,0.0499001996007984,150.0,10,0,1.0,0.0,10,0,1.0,0.731934731934732,0.11926392450256348,0.8181818181818182,0.5384615384615384,0.8181818181818182,10,0.731934731934732,0.11926392450256348,0.8181818181818182,0,,-0.02379199862480158,0.02379199862480158,-0.005338966846466,0,0
1744,0.1,2,2,0.7981822490692139,3006,10,0.1001330671989354,301.0,10,0,1.0,0.0,10,0,1.0,0.7057942057942058,0.1384840383153906,0.7424242424242424,0.4285714285714285,0.8181818181818182,10,0.7057942057942058,0.1384840383153906,0.7424242424242424,0,,-0.027981364727020196,0.027981364727020196,-0.0135358572006225,0,0
1744,0.2,2,2,0.7981822490692139,3006,10,0.19993346640053217,601.0,10,0,1.0,0.0,10,0,1.0,0.46813186813186813,0.1192312537540788,0.4285714285714285,0.3333333333333333,0.6666666666666666,10,0.46813186813186813,0.1192312537540788,0.4285714285714285,0,,-0.061366754770278864,0.061366754770278864,-0.04679617285728445,0,0
1745,0.01,2,2,0.7068392038345337,3202,10,0.0099937539038101,32.0,10,0,1.0,0.0,10,0,1.0,0.9272727272727274,0.09389050536260403,1.0,0.8181818181818182,1.0,10,0.9272727272727274,0.09389050536260403,1.0,0,,-0.005234849452972379,0.005383074283599818,-0.0022383034229278,0,0
1745,0.05,2,2,0.7068392038345337,3202,10,0.0499687695190505,160.0,10,0,1.0,0.0,10,0,1.0,0.7016317016317016,0.11179094459936413,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.7016317016317016,0.11179094459936413,0.6666666666666666,0,,-0.017037135362625088,0.01734916567802425,-0.017224907875061,0,0
1745,0.1,2,2,0.7068392038345337,3202,10,0.0999375390381011,320.0,10,0,1.0,0.0,10,0,1.0,0.5939060939060938,0.10999391323982344,0.5384615384615384,0.4285714285714285,0.8181818181818182,10,0.5939060939060938,0.10999391323982344,0.5384615384615384,0,,-0.03835491538047785,0.03835491538047785,-0.03800818324089045,0,0
1745,0.2,2,2,0.7068392038345337,3202,10,0.19987507807620233,640.0,10,0,1.0,0.0,10,0,1.0,0.5073260073260073,0.07820605753308855,0.5384615384615384,0.4285714285714285,0.6666666666666666,10,0.5073260073260073,0.07820605753308855,0.5384615384615384,0,,-0.09273130297660824,0.09273130297660824,-0.0965383946895599,0,0
1748,0.01,2,2,0.6427563428878784,3053,10,0.0101539469374385,31.0,10,0,1.0,0.0,10,0,1.0,0.9121212121212121,0.12159031907720533,1.0,0.6666666666666666,1.0,10,0.9121212121212121,0.12159031907720533,1.0,0,,-0.001436144113540614,0.002107900381088214,-0.0010231733322143,0,0
1748,0.05,2,2,0.6427563428878784,3053,10,0.05011464133639041,153.0,10,0,1.0,0.0,10,0,1.0,0.6456876456876456,0.10916791788459043,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6456876456876456,0.10916791788459043,0.6666666666666666,0,,-0.02366442680358881,0.02366442680358881,-0.0098013281822204,0,0
1748,0.1,2,2,0.6427563428878784,3053,10,0.0999017359973796,305.0,10,0,1.0,0.0,10,0,1.0,0.5829170829170829,0.12107932099615232,0.5384615384615384,0.4285714285714285,0.8181818181818182,10,0.5829170829170829,0.12107932099615232,0.5384615384615384,0,,-0.025797283649444565,0.03103996515274044,-0.01991808414459225,0,0
1748,0.2,2,2,0.6427563428878784,3053,10,0.2001310186701605,611.0,10,0,1.0,0.0,10,0,1.0,0.4594322344322344,0.12714695727459455,0.48351648351648346,0.25,0.6666666666666666,10,0.4594322344322344,0.12714695727459455,0.48351648351648346,0,,-0.06847426295280452,0.06847426295280452,-0.05289322137832635,0,0
1749,0.01,2,2,0.6309836506843567,3418,10,0.0099473376243417,34.0,10,0,1.0,0.0,10,0,1.0,0.8727272727272728,0.08782652573448142,0.8181818181818182,0.8181818181818182,1.0,10,0.8727272727272728,0.08782652573448142,0.8181818181818182,0,,-0.00160385370254514,0.00265221595764156,-0.0017551183700560999,0,0
1749,0.05,2,2,0.6309836506843567,3418,10,0.050029256875365705,171.0,10,0,1.0,0.0,10,0,1.0,0.7447552447552448,0.10176189062441017,0.8181818181818182,0.5384615384615384,0.8181818181818182,10,0.7447552447552448,0.10176189062441017,0.8181818181818182,0,,-0.01193724274635311,0.014066570997238109,-0.01233538985252375,0,0
1749,0.1,2,2,0.6309836506843567,3418,10,0.10005851375073141,342.0,10,0,1.0,0.0,10,0,1.0,0.5939060939060938,0.10999391323982344,0.5384615384615384,0.4285714285714285,0.8181818181818182,10,0.5939060939060938,0.10999391323982344,0.5384615384615384,0,,-0.02831687331199641,0.02831687331199641,-0.0272089540958404,0,0
1749,0.2,2,2,0.6309836506843567,3418,10,0.20011702750146282,684.0,10,0,1.0,0.0,10,0,1.0,0.48177655677655673,0.13427020302179132,0.48351648351648346,0.25,0.6666666666666666,10,0.48177655677655673,0.13427020302179132,0.48351648351648346,0,,-0.053504657745361284,0.053504657745361284,-0.0461854934692382,0,0
1761,0.01,2,2,0.3302612900733948,3126,10,0.009916826615483,31.0,10,0,1.0,0.0,10,0,1.0,0.8303030303030303,0.1572646501497258,0.8181818181818182,0.6666666666666666,1.0,10,0.8303030303030303,0.1572646501497258,0.8181818181818182,0,,-0.0004549860954285,0.006494218111038138,0.0031159967184066,0,0
1761,0.05,2,2,0.3302612900733948,3126,10,0.0499040307101727,156.0,10,0,1.0,0.0,10,0,1.0,0.7174825174825175,0.12807933363745694,0.6666666666666666,0.5384615384615384,1.0,10,0.7174825174825175,0.12807933363745694,0.6666666666666666,0,,0.005728816986084008,0.03395931720733637,-0.00503362715244285,0,0
1761,0.1,2,2,0.3302612900733948,3126,10,0.10012795905310298,313.0,10,0,1.0,0.0,10,0,1.0,0.5805860805860805,0.09921339319408916,0.6025641025641025,0.4285714285714285,0.6666666666666666,10,0.5805860805860805,0.09921339319408916,0.6025641025641025,0,,-0.010317838191986048,0.028365987539291333,-0.01286095380783075,0,0
1761,0.2,2,2,0.3302612900733948,3126,10,0.19993602047344847,625.0,10,0,1.0,0.0,10,0,1.0,0.5462870462870463,0.12032138112968553,0.5384615384615384,0.4285714285714285,0.8181818181818182,10,0.5462870462870463,0.12032138112968553,0.5384615384615384,0,,-0.0143075346946716,0.031046807765960645,-0.0107112675905227,0,0
1765,0.01,2,2,0.9009186029434204,3211,10,0.009965742759265,32.0,10,0,1.0,0.0,10,0,1.0,0.9636363636363636,0.0766612766101425,1.0,0.8181818181818182,1.0,10,0.9636363636363636,0.0766612766101425,1.0,0,,-0.002099210023879998,0.0023595273494719966,-0.0005450248718261373,0,0
1765,0.05,2,2,0.9009186029434204,3211,10,0.0501401432575521,161.0,10,0,1.0,0.0,10,0,1.0,0.7167832167832169,0.1166860124596663,0.7424242424242424,0.5384615384615384,0.8181818181818182,10,0.7167832167832169,0.1166860124596663,0.7424242424242424,0,,-0.015319371223449651,0.015319371223449651,-0.01334023475646965,0,0
1765,0.1,2,2,0.9009186029434204,3211,10,0.09996885705387729,321.0,10,0,1.0,0.0,10,0,1.0,0.6841491841491842,0.08116776385305434,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6841491841491842,0.08116776385305434,0.6666666666666666,0,,-0.03147551417350764,0.03147551417350764,-0.0295222699642181,0,0
1765,0.2,2,2,0.9009186029434204,3211,10,0.19993771410775457,642.0,10,0,1.0,0.0,10,0,1.0,0.48681318681318675,0.09436451673280129,0.48351648351648346,0.3333333333333333,0.6666666666666666,10,0.48681318681318675,0.09436451673280129,0.48351648351648346,0,,-0.094202709197998,0.094202709197998,-0.0859254896640777,0,0
1804,0.01,2,2,0.3821392059326172,2150,10,0.0102325581395348,22.0,10,0,1.0,0.0,10,0,1.0,0.9454545454545455,0.08782652573448142,1.0,0.8181818181818182,1.0,10,0.9454545454545455,0.08782652573448142,1.0,0,,-0.00055874884128569,0.00227870643138881,-0.00042958557605740004,0,0
1804,0.05,2,2,0.3821392059326172,2150,10,0.0502325581395348,108.0,10,0,1.0,0.0,10,0,1.0,0.8757575757575757,0.1164467295915523,0.8181818181818182,0.6666666666666666,1.0,10,0.8757575757575757,0.1164467295915523,0.8181818181818182,0,,0.0003627836704254299,0.006699103116989069,-0.0005504786968230501,0,0
1804,0.1,2,2,0.3821392059326172,2150,10,0.1,215.0,10,0,1.0,0.0,10,0,1.0,0.8545454545454547,0.0766612766101425,0.8181818181818182,0.8181818181818182,1.0,10,0.8545454545454547,0.0766612766101425,0.8181818181818182,0,,-0.010973677039146422,0.01975462138652796,-0.0055853277444839,0,0
1804,0.2,2,2,0.3821392059326172,2150,10,0.2,430.0,10,0,1.0,0.0,10,0,1.0,0.6864801864801866,0.10425283238260367,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6864801864801866,0.10425283238260367,0.6666666666666666,0,,-0.017601707577705347,0.022030302882194472,-0.01550507545471185,0,0
1805,0.01,1,1,0.5331879258155823,2208,10,0.009963768115942,22.0,10,0,1.0,0.0,10,0,1.0,0.9272727272727274,0.09389050536260403,1.0,0.8181818181818182,1.0,10,0.9272727272727274,0.09389050536260403,1.0,0,,-0.003373664617538409,0.0035598456859588104,-0.00376001000404355,0,0
1805,0.05,1,1,0.5331879258155823,2208,10,0.0498188405797101,110.0,10,0,1.0,0.0,10,0,1.0,0.7391275391275391,0.16550106872035636,0.8181818181818182,0.4285714285714285,1.0,10,0.7391275391275391,0.16550106872035636,0.8181818181818182,0,,-0.02160948216915127,0.021865472197532605,-0.02150595188140865,0,0
1805,0.1,1,1,0.5331879258155823,2208,10,0.1000905797101449,221.0,10,0,1.0,0.0,10,0,1.0,0.5855727605727605,0.2056936676493318,0.5384615384615384,0.25,1.0,10,0.5855727605727605,0.2056936676493318,0.5384615384615384,0,,-0.04434275031089776,0.04434275031089776,-0.04525774717330925,0,0
1805,0.2,1,1,0.5331879258155823,2208,10,0.2001811594202898,442.0,10,0,1.0,0.0,10,0,1.0,0.5139194139194139,0.12978329780635078,0.5384615384615384,0.3333333333333333,0.6666666666666666,10,0.5139194139194139,0.12978329780635078,0.5384615384615384,0,,-0.0905529975891113,0.0905529975891113,-0.09202311933040615,0,0
1812,0.01,3,3,0.4847483932971954,2726,10,0.0099046221570066,27.0,10,0,1.0,0.0,10,0,1.0,0.8757575757575757,0.1164467295915523,0.8181818181818182,0.6666666666666666,1.0,10,0.8757575757575757,0.1164467295915523,0.8181818181818182,0,,-0.00253171920776362,0.00253927707672114,-0.0025224238634109003,0,0
1812,0.05,3,3,0.4847483932971954,2726,10,0.0498899486426999,136.0,10,0,1.0,0.0,10,0,1.0,0.6864801864801865,0.10425283238260367,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6864801864801865,0.10425283238260367,0.6666666666666666,0,,-0.02021431624889369,0.02021431624889369,-0.013831332325935301,0,0
1812,0.1,3,3,0.4847483932971954,2726,10,0.10014673514306668,273.0,10,0,1.0,0.0,10,0,1.0,0.6960039960039961,0.1702734068753462,0.6666666666666666,0.4285714285714285,1.0,10,0.6960039960039961,0.1702734068753462,0.6666666666666666,0,,-0.03305199146270747,0.03305199146270747,-0.02743335068225855,0,0
1812,0.2,3,3,0.4847483932971954,2726,10,0.1999266324284666,545.0,10,0,1.0,0.0,10,0,1.0,0.49010989010989003,0.12012815409025639,0.48351648351648346,0.3333333333333333,0.6666666666666666,10,0.49010989010989003,0.12012815409025639,0.48351648351648346,0,,-0.07463624775409691,0.07463624775409691,-0.0704383701086044,0,0
1822,0.01,3,3,0.4921839535236358,838,10,0.0095465393794749,8.0,10,0,1.0,0.0,10,0,1.0,0.8424242424242424,0.12436964825552634,0.8181818181818182,0.6666666666666666,1.0,10,0.8424242424242424,0.12436964825552634,0.8181818181818182,0,,-0.0014940142631530502,0.00201718807220455,-0.00072059035301205,0,0
1822,0.05,3,3,0.4921839535236358,838,10,0.0501193317422434,42.0,10,0,1.0,0.0,10,0,1.0,0.6813519813519814,0.16996987456719392,0.6025641025641025,0.5384615384615384,1.0,10,0.6813519813519814,0.16996987456719392,0.6025641025641025,0,,-0.01805771887302394,0.0191376537084579,-0.012305647134780849,0,0
1822,0.1,3,3,0.4921839535236358,838,10,0.1002386634844868,84.0,10,0,1.0,0.0,10,0,1.0,0.5948717948717949,0.10998774661296007,0.6666666666666666,0.3333333333333333,0.6666666666666666,10,0.5948717948717949,0.10998774661296007,0.6666666666666666,0,,-0.04112756252288814,0.04112756252288814,-0.03486716747283935,0,0
1822,0.2,3,3,0.4921839535236358,838,10,0.2004773269689737,168.0,10,0,1.0,0.0,10,0,1.0,0.5222444222444222,0.18340967567248093,0.4285714285714285,0.3333333333333333,0.8181818181818182,10,0.5222444222444222,0.18340967567248093,0.4285714285714285,0,,-0.07732969224452965,0.07732969224452965,-0.06580604612827295,0,0
1830,0.01,2,2,0.4453318417072296,910,10,0.0098901098901098,9.0,10,0,1.0,0.0,10,0,1.0,0.9303030303030303,0.11955944023373982,1.0,0.6666666666666666,1.0,10,0.9303030303030303,0.11955944023373982,1.0,0,,0.001834675669670082,0.003038164973258922,0.0007590800523757501,0,0
1830,0.05,2,2,0.4453318417072296,910,10,0.0505494505494505,46.0,10,0,1.0,0.0,10,0,1.0,0.6754911754911755,0.1252631457540313,0.6666666666666666,0.4285714285714285,0.8181818181818182,10,0.6754911754911755,0.1252631457540313,0.6666666666666666,0,,-0.01223500370979307,0.014534002542495691,-0.0106096118688583,0,0
1830,0.1,2,2,0.4453318417072296,910,10,0.1,91.0,10,0,1.0,0.0,10,0,1.0,0.6561771561771562,0.07798123181021796,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6561771561771562,0.07798123181021796,0.6666666666666666,0,,-0.02270222306251524,0.02598160505294796,-0.0143423676490783,0,0
1830,0.2,2,2,0.4453318417072296,910,10,0.2,182.0,10,0,1.0,0.0,10,0,1.0,0.5010989010989011,0.11889317178357409,0.5384615384615384,0.3333333333333333,0.6666666666666666,10,0.5010989010989011,0.11889317178357409,0.5384615384615384,0,,-0.0621684849262237,0.0621684849262237,-0.06494846940040586,0,0
1856,0.01,1,1,0.4741944670677185,3140,10,0.009872611464968099,31.0,10,0,1.0,0.0,10,0,1.0,1.0,0.0,1.0,1.0,1.0,10,1.0,0.0,1.0,0,,-0.00562062859535213,0.006004518270492511,-0.0052303224802017,0,0
1856,0.05,1,1,0.4741944670677185,3140,10,0.05,157.0,10,0,1.0,0.0,10,0,1.0,0.7811188811188812,0.14888214867426594,0.8181818181818182,0.5384615384615384,1.0,10,0.7811188811188812,0.14888214867426594,0.8181818181818182,0,,-0.017419400811195328,0.01767044365406031,-0.0166815668344497,0,0
1856,0.1,1,1,0.4741944670677185,3140,10,0.1,314.0,10,0,1.0,0.0,10,0,1.0,0.668031968031968,0.17094676234565515,0.6666666666666666,0.4285714285714285,1.0,10,0.668031968031968,0.17094676234565515,0.6666666666666666,0,,-0.03788266479969019,0.03788266479969019,-0.0376772433519363,0,0
1856,0.2,1,1,0.4741944670677185,3140,10,0.2,628.0,10,0,1.0,0.0,10,0,1.0,0.6218781218781219,0.12836108220803683,0.6025641025641025,0.4285714285714285,0.8181818181818182,10,0.6218781218781219,0.12836108220803683,0.6025641025641025,0,,-0.09649047553539272,0.09649047553539272,-0.08802604675292966,0,0
1898,0.01,5,5,0.3185468018054962,497,10,0.0100603621730382,5.0,10,0,1.0,0.0,10,0,1.0,0.9818181818181818,0.05749595745760688,1.0,0.8181818181818182,1.0,10,0.9818181818181818,0.05749595745760688,1.0,0,,-0.0040418624877929295,0.00454228520393367,-0.0016707330942153501,0,0
1898,0.05,5,5,0.3185468018054962,497,10,0.0503018108651911,25.0,10,0,1.0,0.0,10,0,1.0,0.765967365967366,0.15236032281704032,0.7424242424242424,0.5384615384615384,1.0,10,0.765967365967366,0.15236032281704032,0.7424242424242424,0,,-0.0116279065608978,0.01263874173164364,-0.009917512536048851,0,0
1898,0.1,5,5,0.3185468018054962,497,10,0.10060362173038231,50.0,10,0,1.0,0.0,10,0,1.0,0.6067266067266067,0.11028462937049203,0.6025641025641025,0.4285714285714285,0.8181818181818182,10,0.6067266067266067,0.11028462937049203,0.6025641025641025,0,,-0.015363177657127372,0.019346293807029687,-0.0060694813728332,0,0
1898,0.2,5,5,0.3185468018054962,497,10,0.19919517102615686,99.0,10,0,1.0,0.0,10,0,1.0,0.46483516483516485,0.09235241921482154,0.4285714285714285,0.3333333333333333,0.6666666666666666,10,0.46483516483516485,0.09235241921482154,0.4285714285714285,0,,-0.04155178219079968,0.04155178219079968,-0.04175698757171625,0,0
1903,0.01,5,5,0.7387283444404602,533,10,0.0093808630393996,5.0,10,0,1.0,0.0,10,0,1.0,0.9454545454545455,0.08782652573448142,1.0,0.8181818181818182,1.0,10,0.9454545454545455,0.08782652573448142,1.0,0,,-0.005469417572021468,0.006566476821899372,-0.00257512927055355,0,0
1903,0.05,5,5,0.7387283444404602,533,10,0.0506566604127579,27.0,10,0,1.0,0.0,10,0,1.0,0.7447552447552448,0.10176189062441017,0.8181818181818182,0.5384615384615384,0.8181818181818182,10,0.7447552447552448,0.10176189062441017,0.8181818181818182,0,,-0.02710214257240291,0.029967635869979813,-0.01288279891014095,0,0
1903,0.1,5,5,0.7387283444404602,533,10,0.09943714821763598,53.0,10,0,1.0,0.0,10,0,1.0,0.6713286713286714,0.09343414151084643,0.6666666666666666,0.5384615384615384,0.8181818181818182,10,0.6713286713286714,0.09343414151084643,0.6666666666666666,0,,-0.07485074996948235,0.07485074996948235,-0.05726519227027885,0,0
1903,0.2,5,5,0.7387283444404602,533,10,0.2007504690431519,107.0,10,0,1.0,0.0,10,0,1.0,0.45796703296703295,0.11796133333870325,0.4285714285714285,0.25,0.6666666666666666,10,0.45796703296703295,0.11796133333870325,0.4285714285714285,0,,-0.16016685962677,0.16016685962677,-0.14575073122978205,0,0
1917,0.01,6,6,0.4839926958084106,906,10,0.009933774834437,9.0,10,0,1.0,0.0,10,0,1.0,0.8424242424242425,0.12436964825552635,0.8181818181818182,0.6666666666666666,1.0,10,0.8424242424242425,0.12436964825552635,0.8181818181818182,0,,-0.0031628310680389196,0.00368847846984858,-0.00175957381725305,0,0
1917,0.05,6,6,0.4839926958084106,906,10,0.0496688741721854,45.0,10,0,1.0,0.0,10,0,1.0,0.6521811521811521,0.15353777141202402,0.6025641025641025,0.4285714285714285,0.8181818181818182,10,0.6521811521811521,0.15353777141202402,0.6025641025641025,0,,-0.019550895690917926,0.019550895690917926,-0.0203446000814437,0,0
1917,0.1,6,6,0.4839926958084106,906,10,0.10044150110375269,91.0,10,0,1.0,0.0,10,0,1.0,0.6165168165168164,0.17023857994802247,0.6025641025641025,0.3333333333333333,0.8181818181818182,10,0.6165168165168164,0.17023857994802247,0.6025641025641025,0,,-0.05183632671833034,0.05183632671833034,-0.051835298538207994,0,0
1917,0.2,6,6,0.4839926958084106,906,10,0.1997792494481236,181.0,10,0,1.0,0.0,10,0,1.0,0.42912087912087904,0.13067508516101564,0.4285714285714285,0.25,0.6666666666666666,10,0.42912087912087904,0.13067508516101564,0.4285714285714285,0,,-0.08728604018688198,0.08728604018688198,-0.08495932817459101,0,0
1934,0.01,3,3,0.2941996455192566,405,10,0.009876543209876498,4.0,10,0,1.0,0.0,10,0,1.0,0.9454545454545455,0.08782652573448142,1.0,0.8181818181818182,1.0,10,0.9454545454545455,0.08782652573448142,1.0,0,,-0.00280573964118955,0.0031464099884032704,-0.00087718665599815,0,0
1934,0.05,3,3,0.2941996455192566,405,10,0.0493827160493827,20.0,10,0,1.0,0.0,10,0,1.0,0.7652680652680653,0.14317933963224616,0.8181818181818182,0.5384615384615384,1.0,10,0.7652680652680653,0.14317933963224616,0.8181818181818182,0,,-0.013384053111076322,0.013384053111076322,-0.012594595551490749,0,0
1934,0.1,3,3,0.2941996455192566,405,10,0.1012345679012345,41.0,10,0,1.0,0.0,10,0,1.0,0.5912004662004662,0.16490943432039332,0.5384615384615384,0.25,0.8181818181818182,10,0.5912004662004662,0.16490943432039332,0.5384615384615384,0,,-0.025783690810203506,0.025783690810203506,-0.02616041898727415,0,0
1934,0.2,3,3,0.2941996455192566,405,10,0.2,81.0,10,0,1.0,0.0,10,0,1.0,0.45207929325576385,0.1418770648043368,0.48351648351648346,0.1764705882352941,0.6666666666666666,10,0.45207929325576385,0.1418770648043368,0.48351648351648346,0,,-0.03621857911348338,0.03621857911348338,-0.0361249595880508,0,0
1948,0.01,3,3,0.4557731449604034,452,10,0.0110619469026548,5.0,10,0,1.0,0.0,10,0,1.0,0.9272727272727274,0.09389050536260403,1.0,0.8181818181818182,1.0,10,0.9272727272727274,0.09389050536260403,1.0,0,,-0.00441292822360988,0.004554179310798601,-0.00325350463390345,0,0
1948,0.05,3,3,0.4557731449604034,452,10,0.0508849557522123,23.0,10,0,1.0,0.0,10,0,1.0,0.6965034965034965,0.17518843379157195,0.6783216783216783,0.5384615384615384,1.0,10,0.6965034965034965,0.17518843379157195,0.6783216783216783,0,,-0.017584609985351517,0.017584609985351517,-0.01670116186141965,0,0
